student_id,rank,resource_id,resource_title,lesson,type,difficulty,minutes,predicted_relevance,strategy,reason,risk_level,learning_style,lms_url
ST3487,5,R027,Maven Lab - 2,Managing Software Projects,URL/Lab,Intermediate,45,0.4759,Context-aware,Difficulty matches current ability; format suits the learning style,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=354271
ST3487,6,R010,Lab Session 02 - VCS Part 02,Agile & Scrum,PDF,Beginner,60,0.4743,Knowledge graph + GNN,Difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=347959
ST3488,1,R001,Software Engineering by Sommerville (Textbook),General,PDF,Foundational,120,0.6254,Rule-based filter,Targets a lesson flagged as non-engaged; high tf-idf match to the need profile,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=350428
ST3488,2,R002,Pre-reading Material,General,PDF,Foundational,30,0.5898,Rule-based filter,Targets a lesson flagged as non-engaged; high tf-idf match to the need profile,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=342800
ST3488,3,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.4932,Context-aware,Difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=351823
ST3488,4,R035,Testing Lecture and Lab (Recording),Software Testing,Video,Intermediate,90,0.475,Rule-based filter,Difficulty matches current ability; fits the available study time,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=362804
ST3488,5,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.4698,Context-aware,Difficulty matches current ability; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=346072
ST3488,6,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.4671,Knowledge graph + GNN,Difficulty matches current ability; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=349961
ST3489,1,R010,Lab Session 02 - VCS Part 02,Agile & Scrum,PDF,Beginner,60,0.8843,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=347959
ST3489,2,R008,Lesson 03 - Agile Scrum,Agile & Scrum,PDF,Intermediate,45,0.8718,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; high tf-idf match to the need profile,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=347831
ST3489,3,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.7937,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity; revisit prerequisites first,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST3489,4,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.5427,Context-aware,Difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=346072
ST3489,5,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.5369,Knowledge graph + GNN,Difficulty matches current ability; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST3489,6,R035,Testing Lecture and Lab (Recording),Software Testing,Video,Intermediate,90,0.5114,Rule-based filter,Difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=362804
ST3490,1,R031,Software Measurement,Software Measurement,PDF,Advanced,60,0.7112,Rule-based filter,Targets a lesson flagged as non-engaged; high tf-idf match to the need profile; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=353911
ST3490,2,R030,Testing - Lecture Recording,Software Testing,Video,Intermediate,60,0.514,Context-aware,Difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=354273
ST3490,3,R005,How to Install Git?,Software Development Models,URL/Video,Beginner,20,0.5091,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=346074
ST3490,4,R021,Maven Lab Session (Recording),Software Development Models,URL/Video,Intermediate,45,0.4976,Context-aware,Difficulty matches current ability; format suits the learning style,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=351818
ST3490,5,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.4849,Context-aware,Difficulty matches current ability; format suits the learning style,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST3490,6,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.4801,Context-aware,Difficulty matches current ability; format suits the learning style,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST3491,1,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.8223,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST3491,2,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.7665,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=346072
ST3491,3,R004,Lesson 02 - Software Development Models,Software Development Models,PDF,Beginner,45,0.7556,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=345474
ST3491,4,R021,Maven Lab Session (Recording),Software Development Models,URL/Video,Intermediate,45,0.6918,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=351818
ST3491,5,R003,Lesson 01 - Software Engineering Methods,Software Engineering Methods,PDF,Foundational,45,0.688,Rule-based filter,Targets a lesson flagged as non-engaged; fits the available study time,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=342801
ST3491,6,R005,How to Install Git?,Software Development Models,URL/Video,Beginner,20,0.6679,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=346074
ST3492,1,R005,How to Install Git?,Software Development Models,URL/Video,Beginner,20,0.7916,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=346074
ST3492,2,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.7787,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST3492,3,R004,Lesson 02 - Software Development Models,Software Development Models,PDF,Beginner,45,0.7382,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=345474
ST3492,4,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.712,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity; revisit prerequisites first,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=346072
ST3492,5,R021,Maven Lab Session (Recording),Software Development Models,URL/Video,Intermediate,45,0.6933,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=351818
ST3492,6,R003,Lesson 01 - Software Engineering Methods,Software Engineering Methods,PDF,Foundational,45,0.6825,Rule-based filter,Targets a lesson flagged as non-engaged; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=342801
ST3493,1,R027,Maven Lab - 2,Managing Software Projects,URL/Lab,Intermediate,45,0.825,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=354271
ST3493,2,R023,Decision Tables,Managing Software Projects,PDF,Intermediate,45,0.8197,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=352746
ST3493,3,R028,Software Maintenance,Software Maintenance & Evolution,PDF,Intermediate,45,0.7901,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=353761
ST3493,4,R022,Software Cost Estimation,Managing Software Projects,PDF,Advanced,45,0.6716,Rule-based filter,Targets a lesson flagged as non-engaged; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=352718
ST3493,5,R030,Testing - Lecture Recording,Software Testing,Video,Intermediate,60,0.5286,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=354273
ST3493,6,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.5223,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST3494,1,R012,Lesson 04 - Requirements Engineering,Requirements Engineering,PDF,Intermediate,45,0.8896,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347768
ST3494,2,R015,In Class Activity - Group 02,Requirements Engineering,PDF,Intermediate,30,0.6688,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; high tf-idf match to the need profile,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=348331
ST3494,3,R014,In Class Activity - Group 01,Requirements Engineering,PDF,Intermediate,30,0.6652,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; high tf-idf match to the need profile,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347770
ST3494,4,R013,SRS Template - IEEE Standard,Requirements Engineering,PDF,Intermediate,30,0.6437,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; revisit prerequisites first,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347769
ST3494,5,R021,Maven Lab Session (Recording),Software Development Models,URL/Video,Intermediate,45,0.5062,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=351818
ST3494,6,R024,Activity - Cost Estimation,Managing Software Projects,PDF,Intermediate,30,0.4922,Rule-based filter,Difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=352721
ST3495,1,R002,Pre-reading Material,General,PDF,Foundational,30,0.6202,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; high tf-idf match to the need profile; strong gnn embedding similarity,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=342800
ST3495,2,R029,Software Testing,Software Testing,PDF,Intermediate,45,0.4979,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=354073
ST3495,3,R016,Introduction to UI/UX Design,UI/UX Design,PDF,Intermediate,45,0.4975,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=350426
ST3495,4,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.4945,Rule-based filter,Difficulty matches current ability; fits the available study time,Low Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=351823
ST3495,5,R031,Software Measurement,Software Measurement,PDF,Advanced,60,0.4943,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=353911
ST3495,6,R020,Maven Lab Session,Software Development Models,PDF,Intermediate,45,0.493,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=351396
ST3496,1,R027,Maven Lab - 2,Managing Software Projects,URL/Lab,Intermediate,45,0.68,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style,Low Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=354271
ST3496,2,R023,Decision Tables,Managing Software Projects,PDF,Intermediate,45,0.6443,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability,Low Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=352746
ST3496,3,R022,Software Cost Estimation,Managing Software Projects,PDF,Advanced,45,0.6382,Rule-based filter,Targets a lesson flagged as non-engaged,Low Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=352718
ST3496,4,R032,Managing Software Projects,Managing Software Projects,PDF,Advanced,60,0.5298,Rule-based filter,Targets a lesson flagged as non-engaged; strong gnn embedding similarity; revisit prerequisites first,Low Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=369884
ST3496,5,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.5134,Context-aware,Difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Low Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=351823
ST3496,6,R035,Testing Lecture and Lab (Recording),Software Testing,Video,Intermediate,90,0.4789,Rule-based filter,Difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Low Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=362804
ST3497,1,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.9753,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; revisit prerequisites first,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST3497,2,R010,Lab Session 02 - VCS Part 02,Agile & Scrum,PDF,Beginner,60,0.9148,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347959
ST3497,3,R012,Lesson 04 - Requirements Engineering,Requirements Engineering,PDF,Intermediate,45,0.9111,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347768
ST3497,4,R008,Lesson 03 - Agile Scrum,Agile & Scrum,PDF,Intermediate,45,0.9009,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347831
ST3497,5,R015,In Class Activity - Group 02,Requirements Engineering,PDF,Intermediate,30,0.7562,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=348331
ST3497,6,R014,In Class Activity - Group 01,Requirements Engineering,PDF,Intermediate,30,0.7285,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347770
ST3498,1,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.7662,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity; revisit prerequisites first,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=346072
ST3498,2,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.766,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity; revisit prerequisites first,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=349960
ST3498,3,R004,Lesson 02 - Software Development Models,Software Development Models,PDF,Beginner,45,0.7085,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=345474
ST3498,4,R005,How to Install Git?,Software Development Models,URL/Video,Beginner,20,0.618,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity; revisit prerequisites first,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=346074
ST3498,5,R018,Data Process Modeling,Software Development Models,PDF,Intermediate,45,0.5353,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity; revisit prerequisites first,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=369879
ST3498,6,R020,Maven Lab Session,Software Development Models,PDF,Intermediate,45,0.5343,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; revisit prerequisites first,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=351396
ST3499,1,R008,Lesson 03 - Agile Scrum,Agile & Scrum,PDF,Intermediate,45,0.8784,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; high tf-idf match to the need profile,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347831
ST3499,2,R010,Lab Session 02 - VCS Part 02,Agile & Scrum,PDF,Beginner,60,0.8226,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347959
ST3499,3,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.7994,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; high tf-idf match to the need profile,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST3499,4,R009,Scrum Guides (Official),Agile & Scrum,URL,Intermediate,30,0.6573,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=347556
ST3499,5,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.5592,Context-aware,Difficulty matches current ability; format suits the learning style,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST3499,6,R005,How to Install Git?,Software Development Models,URL/Video,Beginner,20,0.5527,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=346074
ST3500,1,R029,Software Testing,Software Testing,PDF,Intermediate,45,0.745,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity,Low Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=354073
ST3500,2,R030,Testing - Lecture Recording,Software Testing,Video,Intermediate,60,0.6021,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,Low Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=354273
ST3500,3,R035,Testing Lecture and Lab (Recording),Software Testing,Video,Intermediate,90,0.5748,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; revisit prerequisites first,Low Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=362804
ST3500,4,R040,Lecture Recording - Cypress,Software Testing,Video,Advanced,60,0.5628,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; fits the available study time; strong gnn embedding similarity,Low Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=363212
ST3500,5,R033,Testing Lab Sheet,Software Testing,PDF,Intermediate,60,0.5428,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; revisit prerequisites first,Low Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=358769
ST3500,6,R038,Cypress Testing Project,Software Testing,PDF,Advanced,60,0.5187,Rule-based filter,Targets a lesson flagged as non-engaged; fits the available study time; revisit prerequisites first,Low Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=362995
ST3501,1,R004,Lesson 02 - Software Development Models,Software Development Models,PDF,Beginner,45,0.8165,Rule-based filter,Targets a lesson flagged as non-engaged; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=345474
ST3501,2,R005,How to Install Git?,Software Development Models,URL/Video,Beginner,20,0.8158,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=346074
ST3501,3,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.7913,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; strong gnn embedding similarity; revisit prerequisites first,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST3501,4,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.7066,Rule-based filter,Targets a lesson flagged as non-engaged; strong gnn embedding similarity; revisit prerequisites first,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=346072
ST3501,5,R021,Maven Lab Session (Recording),Software Development Models,URL/Video,Intermediate,45,0.7024,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=351818
ST3501,6,R018,Data Process Modeling,Software Development Models,PDF,Intermediate,45,0.641,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=369879
ST3502,1,R010,Lab Session 02 - VCS Part 02,Agile & Scrum,PDF,Beginner,60,0.9126,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=347959
ST3502,2,R008,Lesson 03 - Agile Scrum,Agile & Scrum,PDF,Intermediate,45,0.8866,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; high tf-idf match to the need profile,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=347831
ST3502,3,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.817,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; high tf-idf match to the need profile,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST3502,4,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.5602,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=346072
ST3502,5,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.549,Knowledge graph + GNN,Difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST3502,6,R009,Scrum Guides (Official),Agile & Scrum,URL,Intermediate,30,0.525,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; revisit prerequisites first,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=347556
ST3503,1,R004,Lesson 02 - Software Development Models,Software Development Models,PDF,Beginner,45,0.7081,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; fits the available study time,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=345474
ST3503,2,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.7009,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; fits the available study time; strong gnn embedding similarity,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=346072
ST3503,3,R010,Lab Session 02 - VCS Part 02,Agile & Scrum,PDF,Beginner,60,0.6903,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; fits the available study time; strong gnn embedding similarity,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=347959
ST3503,4,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.6834,Rule-based filter,Targets a lesson flagged as non-engaged; fits the available study time; strong gnn embedding similarity; revisit prerequisites first,Low Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST3503,5,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.6804,Rule-based filter,Targets a lesson flagged as non-engaged; fits the available study time; strong gnn embedding similarity; revisit prerequisites first,Low Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST3503,6,R021,Maven Lab Session (Recording),Software Development Models,URL/Video,Intermediate,45,0.5921,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,Low Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=351818
ST3504,1,R027,Maven Lab - 2,Managing Software Projects,URL/Lab,Intermediate,45,0.7632,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=354271
ST3504,2,R023,Decision Tables,Managing Software Projects,PDF,Intermediate,45,0.7397,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=352746
ST3504,3,R022,Software Cost Estimation,Managing Software Projects,PDF,Advanced,45,0.6293,Rule-based filter,Targets a lesson flagged as non-engaged; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=352718
ST3504,4,R024,Activity - Cost Estimation,Managing Software Projects,PDF,Intermediate,30,0.5635,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity; revisit prerequisites first,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=352721
ST3504,5,R032,Managing Software Projects,Managing Software Projects,PDF,Advanced,60,0.5206,Rule-based filter,Targets a lesson flagged as non-engaged; strong gnn embedding similarity; revisit prerequisites first,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=369884
ST3504,6,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.5091,Context-aware,Difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=351823
ST3505,1,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.8523,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=349961
