student_id,resource_id,actual_relevance,predicted_relevance,is_relevant
ST3954,R003,0.5229,0.447,1
ST3954,R004,0.4329,0.4683,0
ST3954,R005,0.511,0.469,1
ST3954,R006,0.438,0.4148,0
ST3954,R007,0.4433,0.4928,0
ST3954,R008,0.581,0.4655,1
ST3954,R009,0.4294,0.4489,0
ST3954,R010,0.384,0.4043,0
ST3954,R011,0.4678,0.4928,0
ST3954,R012,0.47,0.4474,0
ST3954,R013,0.4065,0.4305,0
ST3954,R014,0.4039,0.4576,0
ST3954,R015,0.4906,0.461,0
ST3954,R016,0.3773,0.4266,0
ST3954,R017,0.3747,0.4175,0
ST3954,R018,0.4296,0.4515,0
ST3954,R019,0.5102,0.4217,0
ST3954,R020,0.434,0.4478,0
ST3954,R021,0.5718,0.5035,1
ST3954,R022,0.4352,0.4258,0
ST3954,R023,0.4691,0.462,0
ST3954,R024,0.4668,0.4532,0
ST3954,R025,0.3798,0.4023,0
ST3954,R026,0.4157,0.4066,0
ST3954,R027,0.5013,0.4739,0
ST3954,R028,0.9146,0.9036,1
ST3954,R029,0.4415,0.4619,0
ST3954,R030,0.5719,0.518,1
ST3954,R031,0.3011,0.3818,0
ST3954,R032,0.4136,0.3907,0
ST3954,R033,0.448,0.43,0
ST3954,R034,0.4563,0.4511,0
ST3954,R035,0.4424,0.3977,0
ST3954,R036,0.444,0.4235,0
ST3954,R037,0.2604,0.3771,0
ST3954,R038,0.4182,0.3887,0
ST3954,R039,0.3709,0.3711,0
ST3954,R040,0.4658,0.4558,0
ST3954,R041,0.4565,0.4488,0
ST3956,R001,0.2737,0.2813,0
ST3956,R002,0.3767,0.3845,0
ST3956,R003,0.4147,0.4144,0
ST3956,R004,0.5003,0.4596,0
ST3956,R005,0.4337,0.4803,0
ST3956,R006,0.4166,0.4339,0
ST3956,R007,0.5793,0.5062,1
ST3956,R008,0.4039,0.4897,0
ST3956,R009,0.4883,0.4576,0
ST3956,R010,0.4794,0.4375,0
ST3956,R011,0.5509,0.5131,1
ST3956,R012,0.4218,0.4481,0
ST3956,R013,0.4839,0.4384,0
ST3956,R014,0.4917,0.4662,0
ST3956,R015,0.5019,0.4724,0
ST3956,R016,0.8589,0.9161,1
ST3956,R017,0.8672,0.8657,1
ST3956,R018,0.49,0.485,0
ST3956,R019,0.5625,0.4615,1
ST3956,R020,0.4324,0.4804,0
ST3956,R021,0.5227,0.5208,0
ST3956,R022,0.4577,0.4384,0
ST3956,R023,0.4698,0.4721,0
ST3956,R024,0.4825,0.4709,0
ST3956,R025,0.354,0.4188,0
ST3956,R026,0.4407,0.4264,0
ST3956,R027,0.4607,0.496,0
ST3956,R028,0.4434,0.4493,0
ST3956,R029,0.4465,0.453,0
ST3956,R030,0.5448,0.4936,1
ST3956,R031,0.2726,0.3683,0
ST3956,R032,0.3482,0.4362,0
ST3956,R033,0.4127,0.4355,0
ST3956,R034,0.4822,0.4456,0
ST3956,R035,0.4112,0.4004,0
ST3956,R036,0.4315,0.4338,0
ST3956,R037,0.4257,0.3702,0
ST3956,R038,0.3728,0.405,0
ST3956,R039,0.3915,0.4082,0
ST3956,R040,0.4914,0.4711,0
ST3956,R041,0.4714,0.467,0
ST3957,R001,0.3023,0.3225,0
ST3957,R002,0.3819,0.4034,0
ST3957,R003,0.6274,0.6591,1
ST3957,R004,0.3081,0.3664,0
ST3957,R005,0.385,0.4109,0
ST3957,R006,0.3898,0.4596,0
ST3957,R007,0.4365,0.4402,0
ST3957,R008,0.4327,0.447,0
ST3957,R009,0.4148,0.4173,0
ST3957,R010,0.5125,0.456,1
ST3957,R011,0.4339,0.4404,0
ST3957,R012,0.2403,0.2726,0
ST3957,R013,0.4507,0.4579,0
ST3957,R014,0.4445,0.4811,0
ST3957,R015,0.5021,0.4787,0
ST3957,R016,0.5228,0.4902,1
ST3957,R017,0.5607,0.5138,1
ST3957,R018,0.5098,0.4617,0
ST3957,R019,0.3662,0.4313,0
ST3957,R020,0.446,0.4649,0
ST3957,R021,0.5778,0.4745,1
ST3957,R022,0.4616,0.4164,0
ST3957,R023,0.4723,0.4591,0
ST3957,R024,0.4475,0.4531,0
ST3957,R025,0.4446,0.394,0
ST3957,R026,0.3962,0.4019,0
ST3957,R027,0.4902,0.5068,0
ST3957,R028,0.4715,0.4625,0
ST3957,R029,0.4796,0.4867,0
ST3957,R030,0.4227,0.4553,0
ST3957,R031,0.4079,0.4342,0
ST3957,R032,0.4958,0.4481,0
ST3957,R033,0.5161,0.457,1
ST3957,R034,0.4724,0.4515,0
ST3957,R035,0.3337,0.3541,0
ST3957,R036,0.413,0.4169,0
ST3957,R037,0.2865,0.3288,0
ST3957,R038,0.4003,0.4494,0
ST3957,R039,0.4626,0.4499,0
ST3957,R040,0.4401,0.4373,0
ST3957,R041,0.4837,0.4355,0
ST3968,R001,0.2984,0.2738,0
ST3968,R002,0.3353,0.3413,0
ST3968,R003,0.4279,0.3937,0
ST3968,R004,0.4029,0.4561,0
ST3968,R005,0.5279,0.4918,0
ST3968,R006,0.4721,0.425,0
ST3968,R007,0.607,0.528,1
ST3968,R008,0.469,0.4566,0
ST3968,R009,0.4596,0.4551,0
ST3968,R010,0.4488,0.4168,0
ST3968,R011,0.5196,0.5143,0
ST3968,R012,0.4073,0.4415,0
ST3968,R013,0.3672,0.4283,0
ST3968,R014,0.4034,0.4349,0
ST3968,R015,0.4927,0.4357,0
ST3968,R016,0.4641,0.4548,0
ST3968,R017,0.4099,0.4616,0
ST3968,R018,0.4809,0.48,0
ST3968,R019,0.4325,0.4197,0
ST3968,R020,0.5438,0.5022,0
ST3968,R021,0.5567,0.5811,1
ST3968,R022,0.7196,0.7214,1
ST3968,R023,0.7893,0.8539,1
ST3968,R024,0.6725,0.6448,1
ST3968,R025,0.4148,0.4932,0
ST3968,R026,0.4872,0.4946,0
ST3968,R027,0.8458,0.8663,1
ST3968,R028,0.4917,0.4249,0
ST3968,R029,0.4868,0.4414,0
ST3968,R030,0.4938,0.5271,0
ST3968,R031,0.383,0.3939,0
ST3968,R032,0.4108,0.4844,0
ST3968,R033,0.3828,0.4236,0
ST3968,R034,0.3964,0.4444,0
ST3968,R035,0.4357,0.415,0
ST3968,R036,0.4266,0.4091,0
ST3968,R037,0.3359,0.3825,0
ST3968,R038,0.4261,0.3679,0
ST3968,R039,0.4496,0.3698,0
ST3968,R040,0.4551,0.4735,0
ST3968,R041,0.4295,0.4605,0
ST3974,R001,0.2992,0.2571,0
ST3974,R002,0.3594,0.3869,0
ST3974,R003,0.3758,0.3883,0
ST3974,R004,0.432,0.4349,0
ST3974,R005,0.5179,0.47,1
ST3974,R006,0.3958,0.384,0
ST3974,R007,0.4451,0.4611,0
ST3974,R008,0.5321,0.4685,1
ST3974,R009,0.4683,0.471,0
ST3974,R010,0.3278,0.3737,0
ST3974,R011,0.4274,0.459,0
ST3974,R012,0.392,0.4541,0
ST3974,R013,0.427,0.4556,0
ST3974,R014,0.4451,0.4659,0
ST3974,R015,0.4216,0.4704,0
ST3974,R016,0.397,0.4257,0
ST3974,R017,0.3995,0.4273,0
ST3974,R018,0.4962,0.4571,0
ST3974,R019,0.3812,0.4497,0
ST3974,R020,0.404,0.4549,0
ST3974,R021,0.5137,0.5053,1
ST3974,R022,0.3904,0.4303,0
ST3974,R023,0.4786,0.4676,0
ST3974,R024,0.4489,0.4908,0
ST3974,R025,0.466,0.4441,0
ST3974,R026,0.4262,0.4478,0
ST3974,R027,0.464,0.4714,0
ST3974,R028,0.9453,0.9138,1
ST3974,R029,0.4681,0.4632,0
ST3974,R030,0.4764,0.5244,0
ST3974,R031,0.3874,0.383,0
ST3974,R032,0.41,0.4196,0
ST3974,R033,0.4261,0.4389,0
ST3974,R034,0.4659,0.4833,0
ST3974,R035,0.3716,0.4103,0
ST3974,R036,0.443,0.4278,0
ST3974,R037,0.3623,0.3775,0
ST3974,R038,0.4659,0.3979,0
ST3974,R039,0.445,0.3824,0
ST3974,R040,0.4704,0.475,0
ST3974,R041,0.4914,0.4566,0
ST3980,R001,0.3837,0.3585,0
ST3980,R002,0.234,0.2842,0
ST3980,R003,0.3165,0.2964,0
ST3980,R004,0.4195,0.3585,0
ST3980,R005,0.3421,0.3849,0
ST3980,R006,0.4219,0.4077,0
ST3980,R007,0.3925,0.4971,0
ST3980,R008,0.3374,0.377,0
ST3980,R009,0.2992,0.3509,0
ST3980,R010,0.3613,0.4106,0
ST3980,R011,0.5362,0.4751,1
ST3980,R012,0.3499,0.3701,0
ST3980,R013,0.3199,0.3351,0
ST3980,R014,0.3525,0.3814,0
ST3980,R015,0.4144,0.3853,0
ST3980,R016,0.4234,0.3583,0
ST3980,R017,0.4909,0.4587,0
ST3980,R018,0.4137,0.3788,0
ST3980,R019,0.4018,0.3619,0
ST3980,R020,0.407,0.4019,0
ST3980,R021,0.3759,0.4387,0
ST3980,R022,0.6525,0.6236,1
ST3980,R023,0.7121,0.7162,1
ST3980,R024,0.4781,0.5464,0
ST3980,R025,0.4365,0.4117,0
ST3980,R026,0.4991,0.4097,0
ST3980,R027,0.7657,0.7125,1
ST3980,R028,0.3014,0.3596,0
ST3980,R029,0.3437,0.355,0
ST3980,R030,0.4888,0.5129,0
ST3980,R031,0.3312,0.3841,0
ST3980,R032,0.4981,0.4983,0
ST3980,R033,0.4487,0.4554,0
ST3980,R034,0.3188,0.3651,0
ST3980,R035,0.5285,0.5369,1
ST3980,R036,0.3341,0.3437,0
ST3980,R037,0.4788,0.506,0
ST3980,R038,0.3304,0.4037,0
ST3980,R039,0.3638,0.3954,0
ST3980,R040,0.4104,0.4721,0
ST3980,R041,0.4787,0.4637,0
ST3983,R001,0.2934,0.2572,0
ST3983,R002,0.363,0.3492,0
ST3983,R003,0.3528,0.3613,0
ST3983,R004,0.3793,0.4231,0
ST3983,R005,0.5468,0.5109,0
ST3983,R006,0.4641,0.3938,0
ST3983,R007,0.4647,0.4922,0
ST3983,R008,0.3969,0.4284,0
ST3983,R009,0.4647,0.4787,0
ST3983,R010,0.4333,0.3849,0
ST3983,R011,0.545,0.4793,0
ST3983,R012,0.4125,0.4221,0
ST3983,R013,0.4539,0.4482,0
ST3983,R014,0.4733,0.4672,0
ST3983,R015,0.4127,0.4672,0
ST3983,R016,0.3442,0.4094,0
ST3983,R017,0.4561,0.4405,0
ST3983,R018,0.5213,0.439,0
ST3983,R019,0.5377,0.4434,0
ST3983,R020,0.4569,0.4641,0
ST3983,R021,0.5177,0.5357,0
ST3983,R022,0.6434,0.6761,1
ST3983,R023,0.9022,0.8246,1
ST3983,R024,0.6151,0.656,1
ST3983,R025,0.5099,0.5076,0
ST3983,R026,0.5481,0.5096,1
ST3983,R027,0.8383,0.8288,1
ST3983,R028,0.8619,0.7998,1
ST3983,R029,0.3601,0.4156,0
ST3983,R030,0.4974,0.5146,0
ST3983,R031,0.3522,0.3771,0
ST3983,R032,0.4504,0.4656,0
ST3983,R033,0.4484,0.4136,0
ST3983,R034,0.3899,0.4724,0
ST3983,R035,0.4109,0.416,0
ST3983,R036,0.393,0.3829,0
ST3983,R037,0.414,0.3809,0
ST3983,R038,0.3342,0.356,0
ST3983,R039,0.3466,0.3537,0
ST3983,R040,0.4685,0.4526,0
ST3983,R041,0.4682,0.446,0
ST3990,R001,0.2772,0.3029,0
ST3990,R002,0.3192,0.3636,0
ST3990,R003,0.3895,0.3891,0
ST3990,R004,0.3637,0.4244,0
ST3990,R005,0.4277,0.4332,0
ST3990,R006,0.4326,0.4282,0
ST3990,R007,0.5241,0.5816,0
ST3990,R008,0.4405,0.434,0
ST3990,R009,0.4464,0.4145,0
ST3990,R010,0.436,0.4216,0
ST3990,R011,0.6129,0.5706,1
ST3990,R012,0.4057,0.4403,0
ST3990,R013,0.313,0.3814,0
ST3990,R014,0.4521,0.4149,0
ST3990,R015,0.4228,0.4167,0
ST3990,R016,0.3969,0.4069,0
ST3990,R017,0.4468,0.4398,0
ST3990,R018,0.3578,0.4046,0
ST3990,R019,0.3346,0.3232,0
ST3990,R020,0.4189,0.4128,0
ST3990,R021,0.5622,0.5441,1
ST3990,R022,0.3942,0.4087,0
ST3990,R023,0.4528,0.4344,0
ST3990,R024,0.4429,0.4243,0
ST3990,R025,0.3849,0.3764,0
ST3990,R026,0.3789,0.3781,0
ST3990,R027,0.4369,0.4204,0
ST3990,R028,0.9793,0.9617,1
ST3990,R029,0.4432,0.4425,0
ST3990,R030,0.5845,0.6037,1
ST3990,R031,0.391,0.3886,0
ST3990,R032,0.4124,0.4184,0
ST3990,R033,0.5323,0.4635,0
ST3990,R034,0.3779,0.4217,0
ST3990,R035,0.5285,0.5747,0
ST3990,R036,0.3714,0.3949,0
ST3990,R037,0.5592,0.5211,1
ST3990,R038,0.4075,0.4189,0
ST3990,R039,0.3288,0.402,0
ST3990,R040,0.528,0.5665,0
ST3990,R041,0.5955,0.5463,1
ST4003,R001,0.3067,0.3215,0
ST4003,R002,0.411,0.4085,0
ST4003,R003,0.484,0.4304,0
ST4003,R004,0.4971,0.4811,0
ST4003,R005,0.4253,0.4768,0
ST4003,R006,0.4937,0.5242,0
ST4003,R007,0.5051,0.4949,0
ST4003,R008,0.4474,0.482,0
ST4003,R009,0.4896,0.4231,0
ST4003,R010,0.4979,0.5208,0
ST4003,R011,0.4678,0.5107,0
ST4003,R012,0.8568,0.8822,1
ST4003,R013,0.6822,0.6621,1
ST4003,R014,0.6529,0.6591,1
ST4003,R015,0.7307,0.6582,1
ST4003,R016,0.6381,0.6978,1
ST4003,R017,0.8706,0.8767,1
ST4003,R018,0.6133,0.5052,0
ST4003,R019,0.4903,0.4642,0
ST4003,R020,0.4841,0.5076,0
ST4003,R021,0.4519,0.5131,0
ST4003,R022,0.4089,0.4422,0
ST4003,R023,0.2697,0.283,0
ST4003,R024,0.5332,0.4852,0
ST4003,R025,0.4075,0.4392,0
ST4003,R026,0.4152,0.4543,0
ST4003,R027,0.5078,0.5076,0
ST4003,R028,0.5151,0.4482,0
ST4003,R029,0.2911,0.2615,0
ST4003,R030,0.355,0.4357,0
ST4003,R031,0.4333,0.4381,0
ST4003,R032,0.4983,0.4739,0
ST4003,R033,0.4753,0.4765,0
ST4003,R034,0.4018,0.4517,0
ST4003,R035,0.4074,0.3733,0
ST4003,R036,0.4618,0.4358,0
ST4003,R037,0.3807,0.3232,0
ST4003,R038,0.432,0.4292,0
ST4003,R039,0.4393,0.4516,0
ST4003,R040,0.4358,0.4233,0
ST4003,R041,0.4175,0.4483,0
ST4005,R001,0.2562,0.2973,0
ST4005,R002,0.4311,0.4212,0
ST4005,R003,0.4566,0.4195,0
ST4005,R004,0.4082,0.4615,0
ST4005,R005,0.5197,0.4897,0
ST4005,R006,0.4403,0.4071,0
ST4005,R007,0.5518,0.5016,1
ST4005,R008,0.4356,0.4499,0
ST4005,R009,0.522,0.4575,0
ST4005,R010,0.4066,0.3981,0
ST4005,R011,0.4633,0.4932,0
ST4005,R012,0.3905,0.4215,0
ST4005,R013,0.4466,0.4494,0
ST4005,R014,0.4173,0.4568,0
ST4005,R015,0.4517,0.4596,0
ST4005,R016,0.3954,0.4176,0
ST4005,R017,0.3514,0.4124,0
ST4005,R018,0.4623,0.444,0
ST4005,R019,0.4608,0.4486,0
ST4005,R020,0.4234,0.4381,0
ST4005,R021,0.5112,0.4993,0
ST4005,R022,0.4243,0.4016,0
ST4005,R023,0.3817,0.4352,0
ST4005,R024,0.4832,0.4666,0
ST4005,R025,0.4231,0.4087,0
ST4005,R026,0.4064,0.4153,0
ST4005,R027,0.3809,0.4427,0
ST4005,R028,0.5544,0.4319,1
ST4005,R029,0.8377,0.8622,1
ST4005,R030,0.6448,0.658,1
ST4005,R031,0.1572,0.1672,0
ST4005,R032,0.3836,0.4006,0
ST4005,R033,0.566,0.599,1
ST4005,R034,0.7043,0.66,1
ST4005,R035,0.4754,0.5446,0
ST4005,R036,0.361,0.4014,0
ST4005,R037,0.3462,0.3712,0
ST4005,R038,0.4797,0.4697,0
ST4005,R039,0.5091,0.4567,0
ST4005,R040,0.475,0.5142,0
ST4005,R041,0.4331,0.4378,0
ST4006,R001,0.24,0.3082,0
ST4006,R002,0.4119,0.4398,0
ST4006,R003,0.877,0.8898,1
ST4006,R004,0.8477,0.8474,1
ST4006,R005,0.811,0.9057,1
ST4006,R006,0.7723,0.8345,1
ST4006,R007,0.8996,0.9049,1
ST4006,R008,0.231,0.2046,0
ST4006,R009,0.3954,0.4281,0
ST4006,R010,0.3571,0.3788,0
ST4006,R011,0.5074,0.5608,0
ST4006,R012,0.2537,0.2053,0
ST4006,R013,0.4382,0.4134,0
ST4006,R014,0.4887,0.4315,0
ST4006,R015,0.4854,0.4334,0
ST4006,R016,0.4212,0.425,0
ST4006,R017,0.3943,0.4156,0
ST4006,R018,0.669,0.6701,0
ST4006,R019,0.704,0.7081,0
ST4006,R020,0.6981,0.6723,0
ST4006,R021,0.7395,0.762,1
ST4006,R022,0.1214,0.0971,0
ST4006,R023,0.3896,0.4252,0
ST4006,R024,0.4569,0.4416,0
ST4006,R025,0.2808,0.299,0
ST4006,R026,0.3481,0.3077,0
ST4006,R027,0.1508,0.2453,0
ST4006,R028,0.2201,0.196,0
ST4006,R029,0.3879,0.4286,0
ST4006,R030,0.45,0.4569,0
ST4006,R031,0.2329,0.2257,0
ST4006,R032,0.2378,0.279,0
ST4006,R033,0.3819,0.4094,0
ST4006,R034,0.4394,0.4277,0
ST4006,R035,0.371,0.3953,0
ST4006,R036,0.4466,0.439,0
ST4006,R037,0.4265,0.4511,0
ST4006,R038,0.2768,0.2786,0
ST4006,R039,0.325,0.2801,0
ST4006,R040,0.3047,0.342,0
ST4006,R041,0.544,0.4846,0
ST4015,R001,0.2062,0.2639,0
ST4015,R002,0.3374,0.3825,0
ST4015,R003,0.3173,0.3908,0
ST4015,R004,0.854,0.8306,1
ST4015,R005,0.8053,0.8323,1
ST4015,R006,0.6785,0.7138,1
ST4015,R007,0.8177,0.8079,1
ST4015,R008,0.2225,0.2382,0
ST4015,R009,0.4625,0.4767,0
ST4015,R010,0.3341,0.3544,0
ST4015,R011,0.5843,0.5563,0
ST4015,R012,0.4226,0.4003,0
ST4015,R013,0.4048,0.4378,0
ST4015,R014,0.489,0.4234,0
ST4015,R015,0.431,0.4287,0
ST4015,R016,0.4732,0.4324,0
ST4015,R017,0.4536,0.4547,0
ST4015,R018,0.6567,0.6201,1
ST4015,R019,0.5506,0.6146,0
ST4015,R020,0.5763,0.6251,0
ST4015,R021,0.6927,0.7007,1
ST4015,R022,0.1326,0.1821,0
ST4015,R023,0.4416,0.4366,0
ST4015,R024,0.4442,0.4467,0
ST4015,R025,0.3718,0.4185,0
ST4015,R026,0.4358,0.4183,0
ST4015,R027,0.3059,0.2744,0
ST4015,R028,0.0926,0.1839,0
ST4015,R029,0.4707,0.4328,0
ST4015,R030,0.5457,0.5147,0
ST4015,R031,0.3008,0.3711,0
ST4015,R032,0.3321,0.3682,0
ST4015,R033,0.3513,0.3861,0
ST4015,R034,0.3852,0.4243,0
ST4015,R035,0.467,0.4175,0
ST4015,R036,0.4177,0.4466,0
ST4015,R037,0.3165,0.4063,0
ST4015,R038,0.3356,0.3504,0
ST4015,R039,0.3273,0.3516,0
ST4015,R040,0.435,0.459,0
ST4015,R041,0.522,0.5005,0
ST4019,R001,0.3375,0.2844,0
ST4019,R002,0.2961,0.2891,0
ST4019,R003,0.3401,0.3605,0
ST4019,R004,0.8095,0.815,1
ST4019,R005,0.6566,0.6543,1
ST4019,R006,0.683,0.7554,1
ST4019,R007,0.7975,0.8055,1
ST4019,R008,0.2437,0.2391,0
ST4019,R009,0.3161,0.3558,0
ST4019,R010,0.3504,0.3824,0
ST4019,R011,0.5192,0.5548,0
ST4019,R012,0.4668,0.4223,0
ST4019,R013,0.2903,0.3406,0
ST4019,R014,0.3642,0.3459,0
ST4019,R015,0.4214,0.3542,0
ST4019,R016,0.416,0.4204,0
ST4019,R017,0.5339,0.4759,0
ST4019,R018,0.6218,0.6173,1
ST4019,R019,0.5303,0.5079,0
ST4019,R020,0.5625,0.6227,0
ST4019,R021,0.7201,0.661,1
ST4019,R022,0.1998,0.2072,0
ST4019,R023,0.4501,0.4515,0
ST4019,R024,0.3548,0.3655,0
ST4019,R025,0.3032,0.3321,0
ST4019,R026,0.3738,0.3359,0
ST4019,R027,0.2575,0.2803,0
ST4019,R028,0.1764,0.2148,0
ST4019,R029,0.403,0.4298,0
ST4019,R030,0.4854,0.5228,0
ST4019,R031,0.4508,0.3883,0
ST4019,R032,0.4295,0.4252,0
ST4019,R033,0.417,0.447,0
ST4019,R034,0.3172,0.3556,0
ST4019,R035,0.5509,0.5147,0
ST4019,R036,0.4816,0.4833,0
ST4019,R037,0.4757,0.527,0
ST4019,R038,0.2883,0.4094,0
ST4019,R039,0.4159,0.4103,0
ST4019,R040,0.5256,0.4741,0
ST4019,R041,0.5021,0.5301,0
ST4032,R001,0.3371,0.2823,0
ST4032,R002,0.3729,0.3537,0
ST4032,R003,0.2987,0.3829,0
ST4032,R004,0.8973,0.8357,1
ST4032,R005,0.687,0.6673,1
ST4032,R006,0.8663,0.7657,1
ST4032,R007,0.8286,0.831,1
ST4032,R008,0.2945,0.2472,0
ST4032,R009,0.4483,0.4263,0
ST4032,R010,0.4066,0.3909,0
ST4032,R011,0.6343,0.5817,0
ST4032,R012,0.4171,0.4276,0
ST4032,R013,0.4097,0.4019,0
ST4032,R014,0.3704,0.4101,0
ST4032,R015,0.4138,0.426,0
ST4032,R016,0.3917,0.4289,0
ST4032,R017,0.4899,0.4903,0
ST4032,R018,0.6487,0.6248,1
ST4032,R019,0.5286,0.5077,0
ST4032,R020,0.6316,0.6274,0
ST4032,R021,0.7085,0.6683,1
ST4032,R022,0.3134,0.2111,0
ST4032,R023,0.4402,0.4568,0
ST4032,R024,0.5283,0.4347,0
ST4032,R025,0.3343,0.3919,0
ST4032,R026,0.3054,0.397,0
ST4032,R027,0.3239,0.2748,0
ST4032,R028,0.2165,0.2152,0
ST4032,R029,0.3737,0.4374,0
ST4032,R030,0.5453,0.5392,0
ST4032,R031,0.3879,0.4043,0
ST4032,R032,0.4515,0.4425,0
ST4032,R033,0.4427,0.4524,0
ST4032,R034,0.4583,0.4071,0
ST4032,R035,0.5028,0.5024,0
ST4032,R036,0.4857,0.4919,0
ST4032,R037,0.5108,0.5044,0
ST4032,R038,0.4426,0.4106,0
ST4032,R039,0.4138,0.4127,0
ST4032,R040,0.5315,0.4892,0
ST4032,R041,0.4921,0.5408,0
ST4040,R001,0.3714,0.305,0
ST4040,R002,0.2708,0.3195,0
ST4040,R003,0.3161,0.393,0
ST4040,R004,0.43,0.4433,0
ST4040,R005,0.4205,0.3587,0
ST4040,R006,0.5003,0.4823,1
ST4040,R007,0.4109,0.4755,0
ST4040,R008,0.4158,0.4392,0
ST4040,R009,0.3658,0.357,0
ST4040,R010,0.5207,0.475,1
ST4040,R011,0.4667,0.4773,0
ST4040,R012,0.4762,0.4471,0
ST4040,R013,0.3876,0.3591,0
ST4040,R014,0.3696,0.3634,0
ST4040,R015,0.3514,0.3594,0
ST4040,R016,0.445,0.4207,0
ST4040,R017,0.4859,0.4977,0
ST4040,R018,0.4121,0.4384,0
ST4040,R019,0.2829,0.342,0
ST4040,R020,0.3378,0.4317,0
ST4040,R021,0.3993,0.4471,0
ST4040,R022,0.4334,0.421,0
ST4040,R023,0.4986,0.443,0
ST4040,R024,0.3948,0.3716,0
ST4040,R025,0.3967,0.3433,0
ST4040,R026,0.3373,0.3368,0
ST4040,R027,0.4985,0.4895,0
ST4040,R028,0.8756,0.8897,1
ST4040,R029,0.3541,0.4395,0
ST4040,R030,0.4445,0.4856,0
ST4040,R031,0.415,0.4386,0
ST4040,R032,0.4816,0.4616,0
ST4040,R033,0.4,0.4549,0
ST4040,R034,0.4033,0.3863,0
ST4040,R035,0.4609,0.4433,0
ST4040,R036,0.3529,0.4084,0
ST4040,R037,0.4479,0.4208,0
ST4040,R038,0.4126,0.4129,0
ST4040,R039,0.3681,0.4172,0
ST4040,R040,0.4348,0.4317,0
ST4040,R041,0.4047,0.4486,0
ST4051,R001,0.3264,0.3068,0
ST4051,R002,0.3327,0.3848,0
ST4051,R003,0.4688,0.4385,0
ST4051,R004,0.4135,0.4691,0
ST4051,R005,0.4885,0.4619,0
ST4051,R006,0.4432,0.4541,0
ST4051,R007,0.5231,0.5372,0
ST4051,R008,0.4779,0.4499,0
ST4051,R009,0.4453,0.4187,0
ST4051,R010,0.449,0.4445,0
ST4051,R011,0.5228,0.5326,0
ST4051,R012,0.4069,0.4262,0
ST4051,R013,0.4222,0.4036,0
ST4051,R014,0.4644,0.408,0
ST4051,R015,0.4335,0.4123,0
ST4051,R016,0.3818,0.4273,0
ST4051,R017,0.4405,0.4446,0
ST4051,R018,0.421,0.448,0
ST4051,R019,0.3628,0.4138,0
ST4051,R020,0.4309,0.4423,0
ST4051,R021,0.512,0.5031,0
ST4051,R022,0.4367,0.404,0
ST4051,R023,0.4585,0.4409,0
ST4051,R024,0.3933,0.4252,0
ST4051,R025,0.3278,0.3593,0
ST4051,R026,0.3183,0.3683,0
ST4051,R027,0.4335,0.4421,0
ST4051,R028,0.4549,0.4338,0
ST4051,R029,0.8775,0.8621,1
ST4051,R030,0.6633,0.706,1
ST4051,R031,0.2484,0.1786,0
ST4051,R032,0.4464,0.4373,0
ST4051,R033,0.6635,0.6326,1
ST4051,R034,0.6332,0.614,1
ST4051,R035,0.583,0.6254,1
ST4051,R036,0.4301,0.4081,0
ST4051,R037,0.5114,0.4478,0
ST4051,R038,0.462,0.5087,0
ST4051,R039,0.4534,0.4916,0
ST4051,R040,0.5735,0.5461,1
ST4051,R041,0.4739,0.4675,0
ST4055,R001,0.3193,0.3063,0
ST4055,R002,0.3465,0.3631,0
ST4055,R003,0.3978,0.3831,0
ST4055,R004,0.4404,0.4421,0
ST4055,R005,0.4756,0.3848,0
ST4055,R006,0.508,0.492,0
ST4055,R007,0.4651,0.4904,0
ST4055,R008,0.4228,0.4482,0
ST4055,R009,0.4799,0.4295,0
ST4055,R010,0.4867,0.4897,0
ST4055,R011,0.5489,0.4871,1
ST4055,R012,0.5086,0.4677,0
ST4055,R013,0.4277,0.4407,0
ST4055,R014,0.4611,0.4739,0
ST4055,R015,0.5024,0.4732,0
ST4055,R016,0.4161,0.4608,0
ST4055,R017,0.6173,0.5411,1
ST4055,R018,0.4471,0.4728,0
ST4055,R019,0.364,0.3738,0
ST4055,R020,0.5056,0.4847,0
ST4055,R021,0.5289,0.4939,0
ST4055,R022,0.6919,0.7333,1
ST4055,R023,0.7832,0.8712,1
ST4055,R024,0.6336,0.6615,1
ST4055,R025,0.5208,0.4991,0
ST4055,R026,0.5468,0.4983,0
ST4055,R027,0.8475,0.8814,1
ST4055,R028,0.4431,0.4451,0
ST4055,R029,0.3724,0.441,0
ST4055,R030,0.4017,0.4912,0
ST4055,R031,0.5459,0.4523,0
ST4055,R032,0.5402,0.5541,0
ST4055,R033,0.4876,0.486,0
ST4055,R034,0.4873,0.4584,0
ST4055,R035,0.5303,0.4534,0
ST4055,R036,0.4215,0.434,0
ST4055,R037,0.4074,0.4364,0
ST4055,R038,0.4167,0.4391,0
ST4055,R039,0.4399,0.4415,0
ST4055,R040,0.4632,0.4593,0
ST4055,R041,0.4788,0.475,0
ST4061,R001,0.3791,0.3561,0
ST4061,R002,0.4363,0.4385,0
ST4061,R003,0.4403,0.4592,0
ST4061,R004,0.4387,0.489,0
ST4061,R005,0.4257,0.4048,0
ST4061,R006,0.5606,0.5303,1
ST4061,R007,0.4716,0.5004,0
ST4061,R008,0.4864,0.4968,0
ST4061,R009,0.4249,0.4682,0
ST4061,R010,0.4981,0.52,0
ST4061,R011,0.5125,0.5076,0
